321      -0.263751         1.8358        1.81849        1.94176              0       0.999933       0.999966          0.001
322      -0.263616        1.83116        1.81715         1.9526              0       0.999932       0.999966          0.001
323      -0.263479        1.82646        1.81579        1.96338              0       0.999932       0.999966          0.001
324       -0.26334        1.82168         1.8144        1.97411              0        0.99993       0.999965          0.001
325      -0.263197        1.81685        1.81299        1.98477              0       0.999929       0.999964          0.001
326       -0.26305        1.81195        1.81156        1.99538              0       0.999926       0.999963          0.001
327      -0.262897        1.80698        1.81012        2.00593              0       0.999923       0.999962          0.001
328      -0.262737        1.80194        1.80865        2.01643              0        0.99992        0.99996          0.001
329       -0.26257        1.79684        1.80716        2.02686              0       0.999916       0.999958          0.001
330      -0.262394        1.79168        1.80565        2.03724              0       0.999912       0.999956          0.001
331      -0.262209        1.78644        1.80413        2.04756              0       0.999907       0.999954          0.001
332      -0.262013        1.78115        1.80259        2.05782              0       0.999902       0.999951          0.001
333      -0.261805        1.77578        1.80104        2.06802              0       0.999896       0.999948          0.001
334      -0.261586        1.77035        1.79947        2.07817              0        0.99989       0.999945          0.001
335      -0.261354        1.76486        1.79788        2.08826              0       0.999884       0.999942          0.001
336      -0.261107         1.7593        1.79628        2.09829              0       0.999877       0.999938          0.001
337      -0.260847        1.75367        1.79467        2.10826              0        0.99987       0.999935          0.001
338      -0.260571        1.74798        1.79305        2.11818              0       0.999862       0.999931          0.001
339      -0.260279        1.74223        1.79142        2.12804              0       0.999854       0.999927          0.001
340      -0.259971        1.73641        1.78977        2.13784              0       0.999846       0.999923          0.001
341      -0.259645        1.73053        1.78812        2.14759              0       0.999837       0.999919          0.001
342      -0.259303        1.72458        1.78646        2.15728              0       0.999829       0.999914          0.001
343      -0.258942        1.71857        1.78478        2.16691              0        0.99982        0.99991          0.001
344      -0.258563         1.7125        1.78311        2.17648              0       0.999811       0.999905          0.001
